# GoalTracker 股价数据（行情快照，由 fetch_prices.py 生成）
股票代码,公司,现价,涨跌额,涨跌幅%,5日涨幅%,本月涨幅%,市盈率(动),市净率,换手率%,成交量(手),成交额(亿),总市值(亿),流通市值(亿),总股本(亿股)
301246.SZ,宏源药业,17.5,0.2,1.16,2.1,-9.42,22.4,1.52,3.83,66218.0,1.1594,70.0012,30.2436,4.0001
301248.SZ,杰创智能,56.37,1.82,3.34,5.72,-5.66,-1328.48,5.69,2.78,31220.0,1.7397,86.6435,63.3197,1.5371
301251.SZ,威尔高,77.08,1.76,2.34,30.64,38.63,164.07,9.39,8.21,142770.0,10.9626,145.3452,133.9906,1.8856
301252.SZ,同星科技,36.88,-0.12,-0.32,5.01,1.74,60.9,4.58,1.58,21425.0,0.7934,62.4103,50.0488,1.6923
301255.SZ,通力科技,18.75,-0.05,-0.27,2.74,-8.09,-1668.93,2.69,1.23,16420.0,0.31,28.56,25.0644,1.5232
301256.SZ,华融化学,9.83,0.18,1.87,0.72,-3.53,76.18,2.76,0.82,39445.0,0.3868,47.184,47.184,4.8
301257.SZ,普蕊斯,39.68,1.23,3.2,12.82,-0.48,604.75,2.48,7.59,57123.0,2.2816,31.3491,29.8815,0.79
301258.SZ,富士莱,24.72,0.03,0.12,1.23,-5.29,-77.51,1.24,0.91,8279.0,0.2067,22.6608,22.5288,0.9167
301259.SZ,艾布鲁,19.85,0.51,2.64,-2.36,-8.27,-54.78,5.44,2.51,36479.0,0.7169,44.9007,28.7943,2.262
301260.SZ,格力博,11.63,0.3,2.65,1.84,-5.06,-17.05,1.39,1.31,26926.0,0.3133,56.2437,23.9003,4.8361
301261.SZ,恒工精密,56.5,1.01,1.82,4.59,0.41,28.74,3.64,1.8,18802.0,1.0618,59.5896,59.0874,1.0547
301262.SZ,海看股份,20.05,0.15,0.75,-1.13,-10.21,26.31,2.17,6.35,77523.0,1.5517,83.6085,24.4761,4.17
301263.SZ,泰恩康,19.28,-0.13,-0.67,-2.38,-0.67,1323.09,5.97,0.85,31011.0,0.6015,98.4431,70.2377,5.106
301265.SZ,华新科技,23.36,0.7,3.09,24.45,19.31,84.68,3.34,4.57,111471.0,2.5774,70.7745,56.9828,3.0297
301266.SZ,宇邦新材,24.49,0.27,1.11,3.29,-1.92,25.73,1.93,2.12,28798.0,0.7038,35.0145,33.2164,1.4297
301267.SZ,华厦眼科,14.88,0.14,0.95,1.43,-1.46,21.41,2.31,0.49,32004.0,0.4772,124.992,96.4885,8.4
301268.SZ,铭利达,11.82,0.04,0.34,0.85,-10.93,-29.2,3.37,0.68,24764.0,0.2959,47.3803,42.8517,4.0085
301269.SZ,华大九天,88.95,3.38,3.95,2.81,-10.79,-540.72,9.19,1.09,59599.0,5.2505,487.3345,487.333,5.4787
301270.SZ,汉仪股份,32.47,-0.62,-1.87,0.28,0.56,832.14,3.41,2.33,22039.0,0.7216,32.47,30.6818,1.0
301272.SZ,英华特,34.01,0.01,0.03,4.01,-4.2,219.59,1.97,1.34,5329.0,0.1824,19.8606,13.4973,0.584
301273.SZ,瑞晨环保,37.35,0.82,2.24,3.75,-3.69,-48.42,4.39,2.07,15966.0,0.5933,37.4615,28.7523,1.003
301275.SZ,汉朔科技,41.44,0.82,2.02,3.6,-2.01,26.09,4.15,1.34,40264.0,1.658,175.0426,124.6761,4.224
301276.SZ,嘉曼服饰,17.08,0.26,1.55,-0.58,-9.2,17.8,1.04,3.26,23588.0,0.4007,22.1357,12.3433,1.296
301277.SZ,新天地,9.86,0.07,0.72,1.65,-3.43,31.81,2.52,0.61,23990.0,0.2386,38.6589,38.6589,3.9208
301278.SZ,快可电子,28.53,1.01,3.67,4.47,-1.99,79.78,1.79,3.86,20882.0,0.5985,25.5937,15.4307,0.8971
301279.SZ,金道科技,22.7,0.2,0.89,2.16,4.85,52.2,2.8,1.11,14428.0,0.3272,38.2551,29.6234,1.6852
301280.SZ,珠城科技,45.01,0.61,1.37,7.14,5.63,32.6,4.52,1.45,14370.0,0.6444,86.1906,44.755,1.9149
301281.SZ,科源制药,50.51,0.9,1.81,8.76,7.93,42.28,3.83,4.7,33341.0,1.6772,54.6973,35.8379,1.0829
301282.SZ,金禄电子,45.35,-0.45,-0.98,7.08,23.94,85.97,5.46,8.34,147249.0,6.7248,95.6585,80.0781,2.1093
301283.SZ,聚胶股份,25.64,0.34,1.34,2.89,0.57,20.89,1.88,1.13,10343.0,0.2663,29.7995,23.425,1.1622
301285.SZ,鸿日达,95.75,5.85,6.51,12.4,1.63,-219.17,21.62,1.57,32526.0,3.0528,197.8865,197.8865,2.0667
301286.SZ,侨源股份,46.81,1.04,2.27,7.29,1.87,67.84,9.71,1.25,20201.0,0.9394,187.2868,75.5026,4.001
301287.SZ,康力源,40.87,-1.19,-2.83,0.59,-3.79,117.94,2.34,3.97,6762.0,0.2793,27.248,6.9607,0.6667
301288.SZ,清研环境,15.97,0.0,0.0,-1.84,-9.42,-49.15,2.21,1.51,11786.0,0.1904,17.2492,12.4741,1.0801
301289.SZ,国缆检测,43.63,0.55,1.28,1.61,-2.94,33.38,3.31,0.67,5166.0,0.2253,34.0314,33.8136,0.78
301290.SZ,东星医疗,27.33,0.25,0.92,2.74,-5.3,40.1,1.27,1.44,11445.0,0.3157,27.3774,21.7488,1.0017
301291.SZ,明阳电气,34.33,0.31,0.91,5.08,3.12,61.94,2.07,2.48,41327.0,1.4147,107.9827,57.0951,3.1454
301292.SZ,海科新源,61.49,-0.67,-1.08,2.69,-5.18,16.52,4.42,6.26,53351.0,3.2931,136.9971,52.3828,2.228
301293.SZ,三博脑科,49.58,0.69,1.41,2.02,-4.75,155.93,4.3,2.22,38200.0,1.8972,102.1283,85.3797,2.0599
301295.SZ,美硕科技,36.78,0.2,0.55,6.36,-6.25,41.76,3.79,3.92,11531.0,0.426,37.0742,10.8133,1.008
301296.SZ,新巨丰,6.24,0.0,0.0,-0.32,-3.55,56.51,1.0,0.82,34847.0,0.2188,26.6786,26.678,4.2754
301297.SZ,富乐德,47.64,0.68,1.45,9.95,14.44,80.98,5.74,5.23,280437.0,13.4383,334.7603,255.6387,7.0269
301298.SZ,东利机械,12.06,0.03,0.25,-1.15,-8.15,172.5,1.94,1.75,18898.0,0.2285,17.7041,13.0495,1.468
301299.SZ,卓创资讯,46.91,1.51,3.33,7.15,1.85,39.02,4.99,5.02,23021.0,1.0687,28.4568,21.5128,0.6066
301300.SZ,远翔新材,34.21,-1.04,-2.95,6.71,3.98,46.01,2.75,9.29,36298.0,1.2493,22.3833,13.3675,0.6543
301301.SZ,川宁生物,8.08,0.12,1.51,-1.22,-6.48,32.5,2.26,1.65,102386.0,0.8268,180.3693,50.0276,22.3229
301302.SZ,华如科技,21.01,0.46,2.24,-2.14,-2.42,-26.09,2.3,2.14,29802.0,0.6249,32.7472,29.2018,1.5587
301303.SZ,真兰仪表,13.91,-0.06,-0.43,5.22,-2.18,24.09,1.65,1.82,57173.0,0.802,56.8641,43.7528,4.088
301305.SZ,朗坤科技,25.98,1.24,5.01,-0.65,4.8,16.39,1.59,6.97,86665.0,2.2299,62.8614,32.3065,2.4196
301306.SZ,西测测试,100.03,1.63,1.66,1.66,1.02,-73.69,9.27,3.58,20855.0,2.0917,84.4253,58.28,0.844
301307.SZ,美利信,60.94,2.63,4.51,13.91,2.08,-38.76,5.52,9.45,103229.0,6.1985,128.3396,66.5568,2.106
301308.SZ,江波龙,346.96,11.87,3.54,2.18,-9.11,7.54,7.17,4.19,118086.0,40.6556,1594.828,977.9133,4.5966
301309.SZ,万得凯,30.18,-0.02,-0.07,1.62,-6.79,21.77,1.81,1.33,8078.0,0.2454,30.3413,18.2918,1.0053
301310.SZ,鑫宏业,51.97,0.99,1.94,-3.54,-1.5,87.49,4.27,3.7,36096.0,1.8631,99.2413,50.6915,1.9096
301311.SZ,昆船智能,13.62,0.2,1.49,-1.52,-0.95,-29.94,1.94,1.06,25495.0,0.3457,32.688,32.688,2.4
301312.SZ,智立方,87.37,2.37,2.79,10.37,6.41,158.84,11.97,6.6,55932.0,4.8208,147.2363,74.0669,1.6852
301313.SZ,凡拓数创,30.67,0.54,1.79,-0.62,-11.49,-20.31,5.27,4.82,37924.0,1.1618,31.3857,24.1408,1.0233
301314.SZ,科瑞思,44.8,0.45,1.01,4.48,-3.68,349.61,2.37,4.4,7551.0,0.3397,24.752,7.683,0.5525
301315.SZ,威士顿,38.94,1.42,3.78,3.32,-3.88,152.85,3.4,2.02,16352.0,0.6299,34.2672,31.4635,0.88
301316.SZ,慧博云通,38.93,2.43,6.66,8.68,1.64,403.6,14.45,4.71,184283.0,7.146,157.1219,152.3126,4.036
301317.SZ,鑫磊股份,51.12,0.95,1.89,7.39,5.95,-90.45,6.93,5.18,27012.0,1.3648,80.3555,26.683,1.5719
301318.SZ,维海德,20.72,0.14,0.68,1.57,-3.31,79.46,1.53,0.65,6078.0,0.1264,28.0339,19.3069,1.353
301319.SZ,唯特偶,99.09,3.34,3.49,9.47,-6.0,173.57,15.02,7.98,109697.0,10.8021,180.8014,136.2668,1.8246
301320.SZ,豪江智能,13.86,0.13,0.95,4.05,-1.07,220.53,2.39,1.3,14800.0,0.2038,25.2266,15.8294,1.8201
301321.SZ,翰博高新,48.87,0.92,1.92,11.12,15.7,226.53,8.64,3.44,50777.0,2.4819,91.1108,72.137,1.8643
301322.SZ,绿通科技,45.34,1.78,4.09,12.95,9.38,-734.22,2.27,3.47,37375.0,1.6788,64.6802,48.7772,1.4266
301323.SZ,新莱福,76.16,-0.45,-0.59,12.38,7.57,47.37,3.57,1.83,12513.0,0.9578,81.1747,52.2173,1.0658
301325.SZ,曼恩斯特,32.14,0.76,2.42,16.53,4.35,-27.08,1.78,2.23,32046.0,1.0236,46.2471,46.2471,1.4389
301326.SZ,捷邦科技,108.8,5.84,5.67,13.64,-0.49,-84.47,6.56,3.29,23699.0,2.5744,79.1082,78.4175,0.7271
301327.SZ,华宝新能,40.5,1.14,2.9,0.8,-4.8,340.18,1.16,0.78,11080.0,0.4449,70.6244,57.8231,1.7438
301328.SZ,维峰电子,52.74,0.87,1.68,6.76,-4.02,79.75,4.25,1.87,21539.0,1.1343,84.0389,60.7375,1.5935
301329.SZ,信音电子,20.88,-0.05,-0.24,9.21,5.19,43.08,2.29,7.12,47003.0,0.9827,35.5378,13.7892,1.702
301330.SZ,熵基科技,25.73,0.27,1.06,6.94,0.0,38.01,1.77,1.24,25471.0,0.6558,60.556,52.6612,2.3535
301331.SZ,恩威医药,20.62,0.09,0.44,-0.53,-6.23,66.21,2.08,1.11,11398.0,0.2361,21.2163,21.1543,1.0289
301332.SZ,德尔玛,7.6,0.03,0.4,-0.13,-5.35,30.53,1.19,0.87,22975.0,0.1747,35.0787,20.1279,4.6156
301333.SZ,诺思格,64.35,1.77,2.83,9.64,19.83,69.89,3.11,3.43,33052.0,2.1355,62.15,62.071,0.9658
301335.SZ,天元宠物,25.43,1.88,7.98,14.29,10.9,80.74,1.66,5.41,47783.0,1.1867,32.499,22.4777,1.278
301336.SZ,趣睡科技,44.61,2.75,6.57,5.46,9.39,105.09,2.77,4.66,18706.0,0.8192,23.1546,17.918,0.519
301337.SZ,亚华电子,25.99,0.04,0.15,-4.45,-2.33,-188.58,2.49,1.13,11556.0,0.3028,27.0816,26.4926,1.042
301338.SZ,凯格精机,103.14,2.68,2.67,6.24,-0.08,55.9,8.96,5.38,58425.0,5.9687,153.6373,111.943,1.4896
301339.SZ,通行宝,11.05,0.08,0.73,-1.95,-3.41,30.96,2.28,0.57,32464.0,0.359,64.114,63.3428,5.8022
301345.SZ,涛涛车业,240.69,10.04,4.35,8.82,-0.27,24.28,6.65,3.4,11926.0,2.8333,262.4702,84.3112,1.0905
301348.SZ,蓝箭电子,22.38,0.59,2.71,9.38,2.43,903.32,3.63,4.87,94252.0,2.1079,53.712,43.3005,2.4
301349.SZ,信德新材,45.86,1.05,2.34,11.09,4.23,46.4,2.35,3.91,33872.0,1.5476,65.3498,39.7483,1.425
301353.SZ,普莱得,18.93,0.22,1.18,2.1,-3.81,31.72,1.87,2.66,10861.0,0.2072,24.0443,7.7285,1.2702
301355.SZ,南王科技,11.68,0.22,1.92,6.57,11.88,-90.79,1.56,3.63,51512.0,0.5967,22.7874,16.5521,1.951
301356.SZ,天振股份,18.94,0.42,2.27,0.96,-10.66,34.15,1.39,0.96,12097.0,0.2279,40.9104,23.8971,2.16
301357.SZ,北方长龙,97.98,2.87,3.02,-9.78,10.09,-173.96,8.32,7.12,44242.0,4.3083,93.277,60.9215,0.952
301358.SZ,湖南裕能,53.89,0.74,1.39,0.82,-13.08,7.85,2.23,1.55,118340.0,6.3392,456.8426,411.8972,8.4773
301359.SZ,东南电子,18.38,0.1,0.55,1.72,-0.97,61.5,2.64,1.45,10330.0,0.1903,22.0883,13.0768,1.2018
301360.SZ,荣旗科技,63.65,3.4,5.64,21.28,8.62,9006.25,3.72,10.25,34901.0,2.1981,44.4185,21.6757,0.6979
301361.SZ,众智科技,26.89,0.91,3.5,4.71,-1.75,37.77,2.5,3.13,17634.0,0.4786,31.2828,15.1488,1.1634
301362.SZ,民爆光电,119.19,3.84,3.33,12.87,4.71,156.9,7.1,8.74,35799.0,4.2192,173.9515,48.802,1.4594
301363.SZ,美好医疗,15.59,0.16,1.04,2.36,-4.53,49.91,3.36,1.28,66875.0,1.0438,124.0912,81.3845,7.9597
301365.SZ,矩阵股份,37.67,0.68,1.84,-2.43,-8.05,126.65,3.91,1.89,23326.0,0.8698,68.7209,46.3804,1.8243
301366.SZ,一博科技,74.42,8.0,12.04,23.83,28.58,122.15,7.07,20.86,244023.0,17.8227,155.9368,87.0687,2.0954
301367.SZ,瑞迈特,44.22,0.33,0.75,1.1,-5.73,21.88,1.81,1.41,13560.0,0.6049,55.4007,42.493,1.2528
301368.SZ,丰立智能,37.69,1.29,3.54,5.57,-3.53,-280.53,3.22,1.51,17938.0,0.6722,53.1993,44.7984,1.4115
301369.SZ,联动科技,138.35,7.16,5.46,12.66,0.04,302.66,9.21,4.88,26778.0,3.6511,141.6461,75.8948,1.0238
301370.SZ,国科恒泰,8.43,0.03,0.36,1.08,-4.42,185.27,1.61,0.46,21473.0,0.182,39.6716,39.6716,4.706
301371.SZ,敷尔佳,20.81,0.36,1.76,1.96,-2.85,21.14,1.96,5.31,41381.0,0.8642,108.2336,16.2267,5.201
301372.SZ,科净源,33.71,1.61,5.02,8.81,10.2,153.06,3.11,4.96,20436.0,0.6821,23.1154,13.8786,0.6857
301373.SZ,凌玮科技,118.44,-1.41,-1.18,21.45,7.18,94.67,7.67,11.84,82483.0,9.7506,128.4743,82.4999,1.0847
301376.SZ,致欧科技,22.45,-0.19,-0.84,-0.13,5.7,18.37,2.56,1.44,27958.0,0.634,90.3543,43.4728,4.0247
301377.SZ,鼎泰高科,408.89,9.69,2.43,4.76,-2.61,127.65,64.24,2.36,23351.0,9.4987,1733.8773,404.2325,4.2404
301378.SZ,通达海,24.1,0.7,2.99,1.18,-5.42,-18.14,1.99,8.21,37786.0,0.9233,23.2806,11.0907,0.966
301379.SZ,天山电子,21.76,0.47,2.21,7.35,-0.73,89.85,4.18,4.69,102630.0,2.2343,60.38,47.5847,2.7748
301380.SZ,挖金客,33.46,1.07,3.3,3.62,3.43,62.4,4.52,4.63,38162.0,1.2625,33.9259,27.5547,1.0139
301381.SZ,赛维时代,24.01,0.0,0.0,6.24,1.69,29.45,3.53,2.44,99040.0,2.3949,97.597,97.5063,4.0648
301382.SZ,蜂助手,37.41,0.98,2.69,8.75,-3.9,68.84,5.48,5.9,139482.0,5.1949,106.741,88.421,2.8533
301383.SZ,天键股份,22.47,0.07,0.31,-3.64,-6.45,-40.13,1.89,2.5,17633.0,0.3996,36.6897,15.867,1.6328
301386.SZ,未来电器,19.65,0.45,2.34,0.82,-5.21,41.35,1.87,2.01,9029.0,0.1752,27.51,8.8425,1.4
301387.SZ,光大同创,57.3,0.45,0.79,6.41,-1.1,-185.96,3.77,4.6,19637.0,1.1233,61.484,24.4571,1.073
301388.SZ,欣灵电气,24.35,-0.05,-0.2,1.08,-5.62,85.65,2.56,1.38,10033.0,0.2464,24.946,17.6933,1.0245
301389.SZ,隆扬电子,60.13,0.59,0.99,7.76,-2.15,205.8,7.63,3.37,95575.0,5.7487,170.4685,170.4685,2.835
301390.SZ,经纬股份,54.0,9.0,20.0,44.0,59.01,-70.06,3.52,9.02,44237.0,2.3888,32.4,26.4903,0.6
301391.SZ,卡莱特,44.5,1.59,3.71,6.43,-5.84,168.62,2.02,1.16,10762.0,0.4771,42.2816,41.3119,0.9501
301392.SZ,汇成真空,178.5,6.42,3.73,12.35,-5.57,567.66,24.21,11.16,45548.0,8.0785,178.5,72.8207,1.0
301393.SZ,昊帆生物,60.44,1.5,2.54,9.81,7.37,46.13,2.72,7.41,32598.0,1.9684,65.2752,26.5741,1.08
301395.SZ,仁信新材,11.94,0.37,3.2,1.96,-1.65,-13.59,2.02,3.01,38928.0,0.4684,28.9963,15.4445,2.4285
301396.SZ,宏景科技,179.72,4.82,2.76,7.35,-2.39,140.87,29.88,11.76,166417.0,29.1752,386.2624,254.316,2.1492
301397.SZ,溯联股份,23.23,0.93,4.17,8.1,-9.26,67.09,2.39,3.94,36447.0,0.8414,46.9635,21.4782,2.0217
301398.SZ,星源卓镁,37.31,0.21,0.57,3.41,4.63,-29.97,4.05,1.34,14679.0,0.5505,41.7878,40.7359,1.12
301399.SZ,英特科技,21.49,1.54,7.72,11.06,-8.24,-464.87,3.06,17.61,96294.0,2.0336,39.7608,11.7515,1.8502
301408.SZ,华人健康,14.75,0.56,3.95,7.66,0.55,21.71,2.78,7.01,160557.0,2.3537,59.0015,33.7715,4.0001
301413.SZ,安培龙,57.63,1.37,2.44,6.58,-4.32,1130.65,4.46,4.24,32400.0,1.8584,79.179,44.0149,1.3739
301418.SZ,协昌科技,34.18,0.7,2.09,2.95,-6.82,289.7,1.56,3.62,11164.0,0.3823,25.0653,10.5388,0.7333
301419.SZ,阿莱德,47.87,5.52,13.03,22.06,23.6,123.32,7.63,13.89,155767.0,7.0907,71.805,53.6638,1.5
301421.SZ,波长光电,81.4,2.3,2.91,12.48,1.27,163.27,7.84,6.79,41202.0,3.3207,94.1945,49.4274,1.1572
301428.SZ,世纪恒通,26.41,0.33,1.27,-0.9,-7.98,41.67,2.14,2.46,17133.0,0.4536,26.0579,18.3886,0.9867
301429.SZ,森泰股份,16.96,-0.13,-0.76,0.36,-4.88,34.12,1.5,2.21,9731.0,0.1665,20.0501,7.4611,1.1822
301439.SZ,泓淋电力,14.38,0.22,1.55,-0.21,-4.13,27.3,1.88,2.89,53026.0,0.7642,55.9528,26.3507,3.891
301446.SZ,福事特,37.5,-0.14,-0.37,3.45,1.9,44.73,3.19,1.74,5524.0,0.2063,39.0,11.9145,1.04
301448.SZ,开创电气,48.3,1.65,3.54,7.55,6.39,401.39,7.26,2.71,19239.0,0.934,50.5218,34.2365,1.046
301449.SZ,天溯计量,41.34,2.19,5.59,6.35,-9.62,37.34,3.25,10.13,20812.0,0.8535,37.7452,8.4927,0.913
301456.SZ,盘古智能,24.94,0.24,0.97,4.35,4.75,41.61,1.69,7.11,48763.0,1.2054,37.9311,17.0968,1.5209
301458.SZ,钧崴电子,39.59,0.87,2.25,8.41,0.81,71.86,6.42,6.69,78649.0,3.1013,105.5733,46.5111,2.6667
301459.SZ,丰茂股份,32.55,0.11,0.34,1.72,2.29,38.13,2.66,3.13,8177.0,0.2667,33.8917,8.4952,1.0412
301468.SZ,博盈特焊,32.12,0.14,0.44,5.21,-2.81,2139.48,2.39,4.5,43897.0,1.3912,54.3304,31.3181,1.6915
301469.SZ,恒达新材,28.47,0.66,2.37,4.63,-2.03,23.65,1.82,2.21,10133.0,0.2887,25.475,13.0503,0.8948
301479.SZ,弘景光电,53.2,0.52,0.99,12.9,6.7,54.74,5.09,3.53,25203.0,1.342,66.2614,37.9321,1.2455
301486.SZ,致尚科技,214.11,-2.04,-0.94,17.45,19.68,1202.1,10.64,10.52,76700.0,16.4118,275.6522,156.1265,1.2874
301487.SZ,盟固利,16.24,0.31,1.95,9.29,0.31,124.74,3.88,2.46,113271.0,1.8249,74.6417,74.6417,4.5962
301488.SZ,豪恩汽电,93.12,0.38,0.41,1.57,-5.22,153.21,3.95,1.74,7257.0,0.6763,94.6846,38.9432,1.0168
301489.SZ,思泉新材,128.39,4.96,4.02,6.98,6.5,222.1,9.7,10.73,74633.0,9.4755,149.3094,89.3347,1.1629
301491.SZ,汉桑科技,36.93,0.55,1.51,0.63,-7.07,44.55,2.19,2.13,8160.0,0.3007,47.6397,14.126,1.29
301498.SZ,乖宝宠物,37.18,-0.05,-0.13,0.79,-2.21,39.05,3.25,1.74,33074.0,1.2347,148.8958,70.4736,4.0047
301499.SZ,维科精密,25.04,0.52,2.12,4.9,-1.88,70.87,2.65,0.87,12043.0,0.3005,34.619,34.619,1.3825
301500.SZ,飞南资源,26.84,0.69,2.64,12.07,4.11,11.61,2.79,6.64,95669.0,2.5608,150.5946,38.6632,5.6108
301501.SZ,恒鑫生活,27.31,0.39,1.45,2.44,-2.98,32.54,1.93,1.15,5019.0,0.1368,40.3915,11.8798,1.479
301502.SZ,华阳智能,52.36,0.86,1.67,7.69,-2.09,85.13,3.6,4.8,11354.0,0.5928,29.8889,12.394,0.5708
301503.SZ,智迪科技,21.29,0.41,1.96,2.21,-4.61,410.96,2.02,1.68,9687.0,0.2064,22.1416,12.2775,1.04
301505.SZ,苏州规划,18.83,-0.26,-1.36,-0.63,16.96,-71.07,2.28,2.93,26736.0,0.5085,21.5415,17.1672,1.144
301507.SZ,民生健康,11.94,0.1,0.84,1.88,-4.71,25.52,2.64,0.58,20501.0,0.2459,42.5726,42.5314,3.5655
301508.SZ,中机认检,23.81,-0.06,-0.25,0.13,-3.17,31.94,2.59,1.41,8282.0,0.1981,53.8309,14.0089,2.2609
301509.SZ,金凯生科,29.86,0.83,2.86,10.8,1.6,59.4,1.69,8.27,46929.0,1.4104,35.9654,16.9428,1.2045
301510.SZ,固高科技,27.34,0.85,3.21,8.15,-6.31,66.02,7.32,1.71,65054.0,1.7694,110.5681,103.9011,4.0442
301511.SZ,德福科技,110.5,3.58,3.35,3.85,13.34,132.19,16.73,8.1,322883.0,35.1563,696.5058,440.5054,6.3032
301512.SZ,智信精密,30.78,0.61,2.02,5.02,-4.62,-21.81,2.28,1.82,8861.0,0.2717,22.9824,14.9964,0.7467
301513.SZ,尚水智能,46.31,2.47,5.63,12.79,-0.94,103.73,3.56,10.95,22056.0,1.0082,46.31,9.331,1.0
301515.SZ,港通医疗,18.77,0.09,0.48,1.9,-4.38,-51.14,1.55,1.22,8222.0,0.1551,18.77,12.6806,1.0
301516.SZ,中远通,19.55,-0.03,-0.15,7.06,11.91,-139.02,4.37,15.12,106094.0,2.0729,54.8772,13.7193,2.807
301517.SZ,陕西华达,37.8,0.8,2.16,2.02,-3.03,-75.82,4.57,2.39,23275.0,0.881,57.1677,36.8719,1.5124
301518.SZ,长华化学,23.0,0.88,3.98,4.21,-10.54,-40.74,2.08,2.84,16674.0,0.3803,33.458,13.5101,1.4547
301519.SZ,舜禹股份,11.46,0.04,0.35,-0.17,-7.21,-29.07,1.38,1.97,14955.0,0.172,18.5243,8.7202,1.6164
301520.SZ,万邦医药,72.08,-2.95,-3.93,36.0,17.6,24333.84,4.49,52.75,172471.0,12.8863,67.1579,23.569,0.9317
301522.SZ,上大股份,23.36,0.37,1.61,1.21,-0.55,70.67,4.45,1.01,27931.0,0.6523,86.8681,64.6562,3.7187
301525.SZ,儒竞科技,38.55,2.19,6.02,7.92,-3.63,99.44,1.57,4.0,28875.0,1.0985,50.9001,27.8278,1.3204
301526.SZ,国际复材,31.18,-0.98,-3.05,1.6,0.58,91.9,13.43,13.19,1852970.0,58.3677,1175.7598,437.8897,37.7088
301528.SZ,多浦乐,74.88,3.78,5.32,22.45,32.88,157.73,4.23,6.42,29704.0,2.186,67.2085,34.6367,0.8975
301529.SZ,福赛科技,127.11,5.64,4.64,11.79,11.4,104.13,10.35,7.02,44646.0,5.5631,150.5285,80.7996,1.1842
301531.SZ,春光集团,54.87,4.3,8.5,22.97,7.44,80.44,8.07,12.76,59841.0,3.1882,120.5677,25.7251,2.1973
301533.SZ,威马农机,28.79,-0.66,-2.24,1.37,-3.62,67.12,2.55,6.57,18763.0,0.547,28.3025,8.2193,0.9831
301535.SZ,浙江华远,13.59,-0.01,-0.07,2.18,-6.21,65.49,4.89,1.31,22309.0,0.3046,57.7975,23.0753,4.2529
301536.SZ,星宸科技,125.77,12.9,11.43,13.41,-4.36,30.73,13.66,9.02,168859.0,20.3952,530.3912,235.433,4.2172
301538.SZ,骏鼎达,41.3,1.71,4.32,7.78,-2.87,30.18,3.04,5.03,22005.0,0.905,45.3309,18.0512,1.0976
301539.SZ,宏鑫科技,14.95,0.05,0.34,-4.66,-1.84,-62.64,2.91,1.7,13291.0,0.1995,22.126,11.657,1.48
301548.SZ,崇德科技,54.32,1.97,3.76,3.23,-7.43,33.24,3.03,5.31,15497.0,0.8351,47.2584,15.857,0.87
301550.SZ,斯菱智驱,94.89,0.89,0.95,6.0,6.18,206.06,17.36,5.37,110751.0,10.602,318.2124,195.5348,3.3535
301551.SZ,无线传媒,23.25,1.56,7.19,8.59,8.04,33.39,3.97,11.38,175901.0,3.9935,93.0023,35.9337,4.0001
301552.SZ,科力装备,24.23,0.48,2.02,2.28,-8.74,29.1,2.63,2.26,7005.0,0.1688,29.987,7.4968,1.2376
301555.SZ,惠柏新材,35.85,0.35,0.99,6.73,-0.8,26.85,2.81,2.9,14035.0,0.5024,33.0776,17.3325,0.9227
301556.SZ,托普云农,62.0,-0.26,-0.42,2.16,-0.16,61.0,5.25,6.34,18676.0,1.1583,52.8736,18.2776,0.8528
301557.SZ,常友科技,85.69,2.39,2.87,0.76,-2.27,115.0,5.18,3.48,8664.0,0.7341,53.1544,21.3119,0.6203
301558.SZ,三态股份,6.67,-0.08,-1.19,4.22,-0.45,297.16,3.8,4.18,92505.0,0.6184,52.729,14.7521,7.9054
301559.SZ,中集环科,12.82,0.02,0.16,-0.23,-3.68,85.08,1.71,1.49,13437.0,0.1732,76.92,11.538,6.0
301560.SZ,众捷股份,23.7,0.54,2.33,4.59,0.08,2218.44,2.99,3.29,19252.0,0.454,28.8192,13.8484,1.216
301563.SZ,云汉芯城,115.99,4.8,4.32,6.02,-7.36,29.59,7.49,9.8,18762.0,2.1616,98.1866,22.1955,0.8465
301565.SZ,中仑新材,19.35,0.49,2.6,5.74,-3.64,56.91,3.14,3.1,39699.0,0.766,77.4019,24.7699,4.0001
301566.SZ,达利凯普,26.79,0.84,3.24,4.44,2.17,45.01,6.74,11.4,246206.0,6.5763,107.1627,57.8422,4.0001
301567.SZ,贝隆精密,35.17,0.37,1.06,3.14,-5.28,308.32,3.48,3.94,8367.0,0.295,25.3224,7.4701,0.72
301568.SZ,思泰克,73.05,1.99,2.8,9.97,2.71,70.1,7.29,6.21,29658.0,2.1569,75.4303,34.9018,1.0326
301571.SZ,国科天成,74.72,1.81,2.48,4.47,10.6,66.64,6.32,4.07,48480.0,3.6114,134.067,89.0387,1.7943
301575.SZ,艾芬达,25.25,2.14,9.26,22.69,-7.68,25.96,2.16,13.11,95423.0,2.3857,30.6378,18.3771,1.2134
301577.SZ,美信科技,61.16,1.96,3.31,9.21,3.24,-73.03,3.76,9.55,17991.0,1.0994,27.6624,11.5233,0.4523
301578.SZ,辰奕智能,23.08,0.01,0.04,0.57,-5.02,243.65,2.65,1.98,5976.0,0.1388,24.4489,6.9519,1.0593
